Banks:

Bank 0x000 / 0x5e81

0x000 000
0x1b2 caterwaul
0x1b3 catfood
0x1b4 cauldron
0x1b5 cave
0x1b6 caveman
0x1b7 cavemen
0x1b8 cavepeople
0x1b9 cavewoman
0x1ba ceiling
0x1bb celestial
0x1bc central
0x1bd centre
0x1be centuries
0x1bf certain
0x1c0 certainly
0x1c1 chain
0x1c2 chairs
0x1c3 chalk-covered
0x1c4 chamber
0x1c5 chance
0x1c6 change
0x1c7 charcoal
0x1c8 chariot
0x1c9 charity
0x1ca chase
0x1cb chased
0x1cc chases
0x1cd chattily
0x1ce cheap
0x1cf cheek
0x1d0 cheering
0x1d1 chemically
0x1d2 cherry
0x1d3 chest
0x1d4 chests
0x1d5 chewed
0x1d6 children
0x1d7 chill
0x1d8 chilly
0x1d9 chintz
0x1da chip
0x1db chipped
0x1dc chirps
0x1dd chirruping
0x1de chisel
0x1df chiselled
0x1e0 chocolate
0x1e1 choose
0x1e2 chop
0x1e3 chortles
0x1e4 chorus
0x1e5 chosen
0x1e6 christ
0x1e7 chubby-cheeked
0x1e8 chuck
0x1e9 chunk

Bank 0x00a / 0x650b

0x1ea circle
0x1eb circular
0x1ec citizens
0x1ed city
0x1ee clad
0x1ef clambering
0x1f0 clamouring
0x1f1 clamps
0x1f2 clanking
0x1f3 clapper
0x1f4 clasped
0x1f5 classified
0x1f6 claw
0x1f7 claws
0x1f8 clean
0x1f9 cleaning
0x1fa cleans
0x1fb clear
0x1fc clearly
0x1fd clears
0x1fe Cleopatra
0x1ff cleverly
0x200 cliff's
0x201 cliffs
0x202 climb
0x203 climbing
0x204 clinging
0x205 clings
0x206 cloak
0x207 clock
0x208 clogged
0x209 close
0x20a closed
0x20b closely
0x20c closes
0x20d cloth
0x20e clothes
0x20f cloud
0x210 clouded
0x211 clouds
0x212 club
0x213 cluesheets
0x214 clutter
0x215 cluttered
0x216 coals
0x217 coat
0x218 coat-of-arms
0x219 cobbled
0x21a cobwebs
0x21b coffee
0x21c coffer
0x21d cog
0x21e cogs
0x21f coil
0x220 coils
0x221 coin
0x222 coincidence
0x223 cold
0x224 collapses
0x225 collect
0x226 collectors
0x227 colossal
0x228 colour
0x229 coloured
0x22a colourful
0x22b colouring
0x22c colours
0x22d columns
0x22e combat
0x22f come
0x230 comes
0x231 comet
0x232 comfort
0x233 comfortable
0x234 companions
0x235 complete
0x236 completely
0x237 complicated
0x238 components
0x239 compost
0x23a comprehension
0x23b comprised
0x23c computer
0x23d Computing
0x23e concerned
0x23f confidence
0x240 confinement
0x241 confused
0x242 considered
0x243 constricting
0x244 construction
0x245 contacted
0x246 contain
0x247 containing
0x248 contains
0x249 contentedly
0x24a contents
0x24b context
0x24c continually
0x24d continue
0x24e continues
0x24f contorted
0x250 contrast
0x251 contribution
0x252 control
0x253 conversation
0x254 cooking
0x255 cools
0x256 coon
0x257 Copper
0x258 copse
0x259 copyright
0x25a cor
0x25b corner
0x25c corners
0x25d cottage
0x25e coughs
0x25f could
0x260 couldn't
0x261 count
0x262 country
0x263 countryside
0x264 couple
0x265 couples
0x266 coupons
0x267 course
0x268 courtyard
0x269 cove
0x26a cover
0x26b covered
0x26c covering
0x26d covers
0x26e cozy

Bank 0x00b / 0x66e4

0x26f crack
0x270 cracked
0x271 crackling
0x272 cracks
0x273 cradled
0x274 crafted
0x275 craftsmanship
0x276 cramped
0x277 crap
0x278 crater
0x279 crawl
0x27a crazy-paving
0x27b creaky
0x27c cream
0x27d creamy
0x27e creation
0x27f creatures
0x280 credits
0x281 creosote
0x282 cretin
0x283 crevasse
0x284 criminal
0x285 crimson
0x286 crisp
0x287 criss-crossing
0x288 critical
0x289 croaking
0x28a cross
0x28b crosses
0x28c crossing
0x28d crowd
0x28e crowds
0x28f crown
0x290 Crude
0x291 crude
0x292 crudely-shaped
0x293 cruel
0x294 crumbly
0x295 crunchy
0x296 crush
0x297 crusts
0x298 cryptic
0x299 crystal
0x29a cube
0x29b cubicle
0x29c cultured
0x29d cunt
0x29e cupboard
0x29f Cupboards
0x2a0 cupidons
0x2a1 cups
0x2a2 current
0x2a3 curtains
0x2a4 curve
0x2a5 curved
0x2a6 curves
0x2a7 curving
0x2a8 cut
0x2a9 cute
0x2aa cuts
0x2ab cutting

Bank 0x00c / 0x67b2

0x2ac cyberman
0x2ad cyberman's
0x2ae cybermen

Bank 0x00d / 0x67c3

0x2af d
0x2b0 d'Arthur
0x2b1 dainty
0x2b2 dais
0x2b3 damn
0x2b4 damp
0x2b5 dance
0x2b6 dancing
0x2b7 dangle
0x2b8 dank
0x2b9 Dante
0x2ba Dark
0x2bb dark
0x2bc darkness
0x2bd dash
0x2be data
0x2bf day
0x2c0 days
0x2c1 de
0x2c2 dead
0x2c3 deadly
0x2c4 deafeningly
0x2c5 deal
0x2c6 dear
0x2c7 death
0x2c8 debris
0x2c9 debugging
0x2ca debut
0x2cb decayed
0x2cc deck
0x2cd declaims
0x2ce declares
0x2cf decorate
0x2d0 decorated
0x2d1 decorations
0x2d2 deep
0x2d3 deers
0x2d4 defeat
0x2d5 defence
0x2d6 defend
0x2d7 deflects
0x2d8 dejectedly
0x2d9 delicacies
0x2da delicate
0x2db delicately
0x2dc delicious
0x2dd delighted
0x2de delightful
0x2df delish
0x2e0 delphiniums
0x2e1 dense
0x2e2 dent
0x2e3 dented
0x2e4 depositing
0x2e5 depressing
0x2e6 descending
0x2e7 describe
0x2e8 deserted
0x2e9 design
0x2ea designed
0x2eb despairing
0x2ec destroy
0x2ed detail
0x2ee devastatingly
0x2ef devil
0x2f0 devouring

Bank 0x00e / 0x689d

0x2f1 diamond
0x2f2 diamonds
0x2f3 diaphanous
0x2f4 didn't
0x2f5 die
0x2f6 different
0x2f7 difficult
0x2f8 diffracts
0x2f9 dig
0x2fa digestive
0x2fb digging
0x2fc diggings
0x2fd dim
0x2fe dimmed
0x2ff din
0x300 dingy
0x301 dinky
0x302 dinner
0x303 dinosaur
0x304 dinosaurs
0x305 direction
0x306 dirt
0x307 dirty
0x308 disapproval
0x309 disc
0x30a discover
0x30b discuss
0x30c dishes
0x30d dismal
0x30e dismally
0x30f display
0x310 displeased
0x311 distance
0x312 distant
0x313 distorted
0x314 disturbed
0x315 disturbs
0x316 DO
0x317 do
0x318 dodo
0x319 does
0x31a doesn't
0x31b dog
0x31c dogs
0x31d doing
0x31e dolphin
0x31f don't
0x320 done
0x321 doomed
0x322 door
0x323 doors
0x324 doorway
0x325 dotted
0x326 dove
0x327 down
0x328 downwards
0x329 Dowson
0x32a dozen

Bank 0x00f / 0x6954

0x32b drag
0x32c dragging
0x32d dragon
0x32e dragon's
0x32f draperies
0x330 drawbridge
0x331 drawn
0x332 draws
0x333 dreamily
0x334 dressing
0x335 dried-on
0x336 drifting
0x337 drifts
0x338 drink
0x339 drinking
0x33a drinks
0x33b dripping
0x33c drive
0x33d driven
0x33e drooping
0x33f drop
0x340 droppings
0x341 drops
0x342 drunken
0x343 dry
0x344 dull
0x345 dully
0x346 dung
0x347 dungeons
0x348 duplicate
0x349 dust
0x34a Dust-flecked
0x34b dusting
0x34c dusty

Bank 0x010 / 0x69c8

0x34d dying

Bank 0x011 / 0x69cd

0x34e e
0x34f each
0x350 Earth
0x351 earth
0x352 Earth's
0x353 earthy
0x354 easily
0x355 east
0x356 east-west
0x357 eat
0x358 eating
0x359 eats
0x35a echo
0x35b echoes
0x35c echoing
0x35d edge
0x35e edged
0x35f edges
0x360 ee
0x361 eerie
0x362 eerily
0x363 effect
0x364 effects
0x365 egg
0x366 eggs
0x367 eh

Bank 0x012 / 0x6a15

0x368 eidelweiss
0x369 eight
0x36a eight-pound
0x36b eighteen
0x36c elaborate
0x36d electrical
0x36e electricity
0x36f elegant
0x370 elephant
0x371 elephants
0x372 else
0x373 embellished
0x374 emerald
0x375 empty
0x376 enamel
0x377 enamel-and-gold
0x378 enclose
0x379 encrustation
0x37a encrusted
0x37b end
0x37c ends
0x37d England
0x37e engraved
0x37f engulfs
0x380 enormous
0x381 enough
0x382 entangles
0x383 ENTER
0x384 Enter
0x385 enter
0x386 entering
0x387 entity
0x388 entrance
0x389 entwined
0x38a envelop
0x38b envelope
0x38c episodes

Bank 0x013 / 0x6aba

0x38d equally
0x38e equipment
0x38f equipped
0x390 Erik
0x391 erratic
0x392 escape
0x393 etched
0x394 eureka
0x395 even
0x396 eventide
0x397 ever
0x398 every
0x399 everybody
0x39a everyone
0x39b everything
0x39c Evil
0x39d evil
0x39e evil-looking
0x39f exactly
0x3a0 exam
0x3a1 examination
0x3a2 examine
0x3a3 examines
0x3a4 exceedingly
0x3a5 except
0x3a6 exchange
0x3a7 exchanges
0x3a8 exciting
0x3a9 excused
0x3aa executes
0x3ab exit
0x3ac exits
0x3ad exotic
0x3ae expands
0x3af expect
0x3b0 expensive
0x3b1 experimental
0x3b2 exposed
0x3b3 exposing
0x3b4 expressionless
0x3b5 exquisitely
0x3b6 extinguish
0x3b7 extraordinary
0x3b8 extremely

Bank 0x014 / 0x6b6e

0x3b9 eye
0x3ba eye-markings
0x3bb eyes
0x3bc eyesockets

Bank 0x015 / 0x6b7f

0x3bd face
0x3be faces
0x3bf facets
0x3c0 facility
0x3c1 fade
0x3c2 fades
0x3c3 fail
0x3c4 faint
0x3c5 faintly
0x3c6 fair
0x3c7 fairly
0x3c8 Fairy
0x3c9 fairy
0x3ca fakes
0x3cb fall
0x3cc fallen
0x3cd falling
0x3ce falls
0x3cf Falssse
0x3d0 families
0x3d1 family
0x3d2 fancy
0x3d3 fanning
0x3d4 fantastic
0x3d5 far
0x3d6 far-away
0x3d7 faraway
0x3d8 fart
0x3d9 fast
0x3da fasten
0x3db fate
0x3dc Father
0x3dd fatter
0x3de favorite
0x3df feature
0x3e0 Federation
0x3e1 feed
0x3e2 feel
0x3e3 feels
0x3e4 feet
0x3e5 Fell
0x3e6 fell
0x3e7 fellow
0x3e8 fence
0x3e9 fencing
0x3ea ferociously
0x3eb fetching
0x3ec few

Bank 0x016 / 0x6c15

0x3ed field
0x3ee fierce
0x3ef fiercely
0x3f0 fiercely-beaked
0x3f1 fifty
0x3f2 fifty-seven
0x3f3 fifty-two
0x3f4 fight
0x3f5 figure
0x3f6 figures
0x3f7 figurine
0x3f8 filed
0x3f9 filigree
0x3fa filigreed
0x3fb fill
0x3fc filled
0x3fd fillings
0x3fe fills
0x3ff filmy
0x400 filthy
0x401 final
0x402 finally
0x403 find
0x404 fine
0x405 finely-wrought
0x406 fingers
0x407 fire
0x408 fire-blackened
0x409 fire-breathing
0x40a fireflies
0x40b firefly
0x40c fireplace
0x40d fires
0x40e firmly
0x40f first
0x410 fish
0x411 fissure
0x412 fit
0x413 fits
0x414 five
0x415 fix
0x416 fixed
0x417 flabby
0x418 flag
0x419 flagged
0x41a flags
0x41b flakes
0x41c flaking
0x41d flame
0x41e flanking
0x41f flap
0x420 flapping
0x421 flash
0x422 flashes
0x423 flashing
0x424 flat
0x425 flat-topped
0x426 flawless
0x427 flees
0x428 flesh
0x429 flexible
0x42a flicker
0x42b flickers
0x42c flight
0x42d flimsy
0x42e fling
0x42f flings
0x430 flint
0x431 flips
0x432 flits
0x433 flitter
0x434 floating
0x435 floats
0x436 flood
0x437 floor
0x438 floored
0x439 flounder
0x43a flower
0x43b flowerhead
0x43c flowers
0x43d flowery
0x43e flowing
0x43f fluffy
0x440 flump
0x441 fly
0x442 flying
0x443 focussed
0x444 foils
0x445 folds
0x446 foliage
0x447 folk
0x448 food
0x449 fool
0x44a foolish
0x44b foot
0x44c footsteps
0x44d for
0x44e forbidding
0x44f force
0x450 forest
0x451 forever
0x452 forget
0x453 forgot
0x454 forgotten
0x455 fork
0x456 form
0x457 formatted
0x458 formed
0x459 former
0x45a forth
0x45b Fortunately
0x45c fortunately
0x45d Fortune
0x45e fortune
0x45f forum
0x460 forward
0x461 forwards
0x462 fossils
0x463 foul
0x464 four
0x465 four-dimensional
0x466 four-poster
0x467 fox
0x468 foxgloves

Bank 0x017 / 0x6d9f

0x469 Fragrant
0x46a fragrant
0x46b frame
0x46c frantically
0x46d free
0x46e freeing
0x46f freezes
0x470 freezing
0x471 frequent
0x472 fresh
0x473 freshly-cut
0x474 fretted
0x475 friendly
0x476 friends
0x477 frigging
0x478 frightful
0x479 frog
0x47a frolicking
0x47b from
0x47c front
0x47d frost
0x47e frothing
0x47f frozen
0x480 fruity
0x481 fucker
0x482 fucking
0x483 full
0x484 fume
0x485 fumes
0x486 fun
0x487 fur
0x488 furious
0x489 furiously
0x48a furled
0x48b furniture
0x48c furry
0x48d furs
0x48e further
0x48f fury
0x490 fuss
0x491 futile
0x492 future

Bank 0x018 / 0x6e21

0x493 g
0x494 gadget
0x495 gaily
0x496 gain
0x497 galactic
0x498 Galaxy
0x499 gallery
0x49a gallon
0x49b gallops
0x49c game
0x49d gan
0x49e gap-toothed
0x49f garden
0x4a0 gardeners
0x4a1 gardens
0x4a2 garish
0x4a3 garlic
0x4a4 garrison
0x4a5 gas
0x4a6 gate
0x4a7 gatehouse
0x4a8 gates
0x4a9 gather
0x4aa gathered
0x4ab gauntlet
0x4ac gear
0x4ad gems
0x4ae gemstone
0x4af gemstones
0x4b0 general
0x4b1 generally
0x4b2 gentians
0x4b3 gently
0x4b4 genuine
0x4b5 geometrically
0x4b6 get
0x4b7 gets
0x4b8 getting
0x4b9 ghastly
0x4ba ghost
0x4bb ghostly

Bank 0x019 / 0x6e21  [repeat]

Bank 0x01a / 0x6ea8

0x4bc giant
0x4bd gifts
0x4be gigantic
0x4bf giggling
0x4c0 gilded
0x4c1 gingerly
0x4c2 ginormously
0x4c3 give
0x4c4 gives
0x4c5 glacier
0x4c6 gladiator
0x4c7 glass
0x4c8 glasses
0x4c9 glaze
0x4ca gleam
0x4cb gleaming
0x4cc gleams
0x4cd glee
0x4ce glides
0x4cf glimmer
0x4d0 glimmering
0x4d1 glint
0x4d2 glinting
0x4d3 glints
0x4d4 glistening
0x4d5 glittering
0x4d6 glitteringly
0x4d7 globe
0x4d8 gloomy
0x4d9 glops
0x4da glove
0x4db glove-cum-gauntlet
0x4dc glow
0x4dd glowing
0x4de glows
0x4df glurbles
0x4e0 glurps
0x4e1 gnarled
0x4e2 go
0x4e3 gobbets
0x4e4 god
0x4e5 Godfrey
0x4e6 gods
0x4e7 goes
0x4e8 going
0x4e9 gold
0x4ea gold-bound
0x4eb gold-chased
0x4ec golden
0x4ed golden-brown
0x4ee gone
0x4ef good
0x4f0 goodness
0x4f1 goosebumps
0x4f2 gorgeous
0x4f3 gossamer
0x4f4 gouged
0x4f5 gouts

Bank 0x01b / 0x6f74

0x4f6 grab
0x4f7 grabs
0x4f8 graceful
0x4f9 grandfather
0x4fa graphics
0x4fb grapple
0x4fc grapple-firing
0x4fd grass
0x4fe grasses
0x4ff grassy
0x500 grate
0x501 gratefully
0x502 grating
0x503 gratitude
0x504 gravel
0x505 gravy
0x506 grazing
0x507 grease
0x508 greasy
0x509 Great
0x50a great
0x50b greedily
0x50c greedy
0x50d green
0x50e green-baize
0x50f greenish
0x510 greet
0x511 Greetings
0x512 grenades
0x513 grew
0x514 grey
0x515 grief
0x516 grime
0x517 grimy
0x518 grins
0x519 grip
0x51a groan
0x51b groat
0x51c groping
0x51d grotesque
0x51e ground
0x51f group
0x520 grovel
0x521 grow
0x522 growing
0x523 growl
0x524 growls
0x525 grown
0x526 grows
0x527 growth
0x528 gRRR
0x529 grubby
0x52a grunt
0x52b guaranteed
0x52c guard
0x52d guarding
0x52e guards
0x52f guess
0x530 gulf
0x531 gulp
0x532 gulping
0x533 gulps
0x534 gusts

Bank 0x01c / 0x7036

0x535 habidome
0x536 habitation
0x537 hacking
0x538 had
0x539 hadn't
0x53a haft
0x53b hair
0x53c hairpin
0x53d hairs
0x53e half
0x53f half-buried
0x540 half-full
0x541 half-inch
0x542 half-starved
0x543 half-timbered
0x544 halfway
0x545 halitosic
0x546 Hall
0x547 hall
0x548 hallway
0x549 hand
0x54a hand-held
0x54b hand-to-hand
0x54c hand-woven
0x54d handful
0x54e handicraft
0x54f handle
0x550 hands
0x551 handsome
0x552 hang
0x553 hanging
0x554 hangs
0x555 happens
0x556 happily
0x557 happy
0x558 hard
0x559 hardly
0x55a harmonics
0x55b has
0x55c hasp
0x55d hast
0x55e haughtily
0x55f Have
0x560 have
0x561 haven't
0x562 having
0x563 hawk
0x564 hazy
0x565 he
0x566 he
duplicate entry in dictionary: he 0x565
0x567 he's
0x568 head
0x569 heads
0x56a heady
0x56b healthy
0x56c heap
0x56d heaps
0x56e hear
0x56f heart
0x570 hearty
0x571 heat
0x572 heave
0x573 heavily
0x574 heavy
0x575 hedge
0x576 heel
0x577 heel-guards
0x578 hefts
0x579 height
0x57a held
0x57b hell
0x57c help
0x57d her
0x57e herb
0x57f herbs
0x580 HERE
0x581 here
0x582 heroic
0x583 herself
0x584 hessian

Bank 0x01d / 0x7036  [repeat]

Bank 0x01e / 0x7132

0x585 hi-fi
0x586 hibbard
0x587 hidden
0x588 hide
0x589 hideout
0x58a hides
0x58b hiding
0x58c High
0x58d high
0x58e high-ceilinged
0x58f hill
0x590 hills
0x591 hillside
0x592 hilt
0x593 him
0x594 himself
0x595 his
0x596 hisses
0x597 hissing
0x598 History
0x599 history
0x59a hit
0x59b hither
0x59c hoary
0x59d hobbit
0x59e hold
0x59f hole
0x5a0 hollow
0x5a1 hologram
0x5a2 Holy
0x5a3 holy
0x5a4 home
0x5a5 Homebru
0x5a6 honey
0x5a7 HOPE
0x5a8 Hope
0x5a9 hope
0x5aa hopping
0x5ab horn
0x5ac horrible
0x5ad horribly
0x5ae hot
0x5af hour-glass
0x5b0 Hourglass
0x5b1 hourglass
0x5b2 hours
0x5b3 house
0x5b4 housing
0x5b5 how
0x5b6 howling
0x5b7 howls

Bank 0x01f / 0x71db

0x5b8 hub
0x5b9 huff
0x5ba hug
0x5bb huge
0x5bc hugest
0x5bd hum
0x5be human
0x5bf humanoid
0x5c0 humans
0x5c1 hundred
0x5c2 hundred-ton
0x5c3 hundred-year-old
0x5c4 hundreds
0x5c5 hung
0x5c6 hungrier
0x5c7 hungry
0x5c8 hunk
0x5c9 hunting
0x5ca hurl
0x5cb hurried
0x5cc huts

Bank 0x020 / 0x721b

0x5cd hypocaust

Bank 0x021 / 0x7222

0x5ce I
0x5cf i
0x5d0 I'd
0x5d1 I'll
0x5d2 i'll
0x5d3 I'm
0x5d4 i'm
0x5d5 ice
0x5d6 iced
0x5d7 icicle
0x5d8 icy
0x5d9 ideal
0x5da identify
0x5db idle
0x5dc if
0x5dd ignore

Bank 0x022 / 0x7250

0x5de illustrating
0x5df image
0x5e0 imaginable
0x5e1 imagine
0x5e2 immense
0x5e3 immobilised
0x5e4 impaled
0x5e5 impermanent
0x5e6 imposing
0x5e7 impressive
0x5e8 imprison
0x5e9 imprisoned
0x5ea imprisoning
0x5eb improve
0x5ec in
0x5ed inch
0x5ee inches
0x5ef incinerating
0x5f0 incomprehensible
0x5f1 Indeed
0x5f2 indeed
0x5f3 ineffectually
0x5f4 inlaid
0x5f5 innkeeper
0x5f6 innkeeper's
0x5f7 inscribed
0x5f8 inscription
0x5f9 insects
0x5fa insert
0x5fb inside
0x5fc insist
0x5fd inspect
0x5fe inspection
0x5ff instrument
0x600 integument
0x601 intended
0x602 intending
0x603 interest
0x604 interesting
0x605 Intergalactic
0x606 interlaced
0x607 interlacing
0x608 international
0x609 intervals
0x60a into
0x60b intones
0x60c intricate
0x60d intricately
0x60e introduced
0x60f inv
0x610 invaded
0x611 invented
0x612 invention
0x613 inventor
0x614 inventory

Bank 0x023 / 0x734a

0x615 iridescent
0x616 irises
0x617 iron-bound
0x618 irons
0x619 irritating
0x61a is
0x61b isn't
0x61c it
0x61d IT
0x61e it
duplicate entry in dictionary: it 0x61c
0x61f it's
0x620 item
0x621 its
0x622 itself
0x623 ivory
0x624 ivy

Bank 0x024 / 0x737e

0x625 jabs
0x626 jagged
0x627 james
0x628 Japanese
0x629 jaws
0x62a jeering
0x62b jerks
0x62c Jester
0x62d jester
0x62e jester's
0x62f jesus
0x630 jewelled
0x631 jewellery
0x632 jewelry
0x633 jewels

Bank 0x025 / 0x737e  [repeat]

Bank 0x026 / 0x73b8

0x634 jimmy
0x635 jingling
0x636 jog
0x637 joker
0x638 jokers
0x639 jostling
0x63a joyfully

Bank 0x027 / 0x73d1

